FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label
2150,1.033601507,0.173171596,0.541066977,285.5415909,3.4578911,498.8486158,7.627374649,0
14946,0.939516963,0.164005051,0.567883405,9.900453668,1.945055651,51.49464325,5.413953064,0
5805,1.036092333,0.163232131,0.546823644,492.3062762,2.587028181,821.3503488,5.783043154,0
7805,0.925609669,0.159971154,0.544147607,1045.573705,2.966996371,1169.99614,8.159690672,0
13261,1.078385922,0.16859066,0.587422559,102.7966136,0.887550339,358.4737041,4.976586968,1
16012,1.074582789,0.154701907,0.55190993,834.814078,3.489821785,2332.215563,4.791222148,0
7079,1.055703014,0.159693149,0.532655549,1072.439268,3.1172311,1122.34066,5.399354421,0
7422,1.080967401,0.156653835,0.520349617,1210.707433,4.165402977,2959.043017,4.214176068,0
5024,1.019885816,0.167998904,0.548958194,134.6993934,2.146948393,452.2348555,5.104060668,0
9648,0.970126915,0.16673253,0.560770396,859.6421928,2.010933261,3067.893096,6.065608057,0
16826,0.999435394,0.168960341,0.588560362,51.68371971,1.515654701,185.1964118,4.9401367,0
7174,1.006259573,0.175710724,0.567793127,322.8109566,2.988546127,921.9727016,4.364938585,0
12333,1.03755187,0.168447125,0.574572274,1117.802099,3.397374277,1678.167979,5.273851514,0
3056,0.997997964,0.173960009,0.558772139,51.72317376,2.3605616,223.3679586,5.287726059,0
1555,0.953597679,0.175951939,0.556105151,119.7352764,2.923228092,440.9097246,4.892652082,1
9347,1.082197967,0.154358617,0.539267573,898.2338607,3.462736581,706.2085601,3.95932253,1
461,0.950231708,0.178384849,0.55909345,314.1750233,3.668195244,1110.364999,4.360252002,0
2025,0.906831963,0.18139063,0.566540811,180.5465358,3.198410681,598.3245524,4.555948451,0
13633,1.061445907,0.167710923,0.578398489,640.1659783,2.214475877,1366.099485,5.686678682,0
5082,1.056935218,0.159689619,0.530375915,1187.106602,3.714903487,1774.193799,4.547038195,0
14605,1.103691496,0.173390699,0.616962725,144.723936,1.232862496,535.8345903,7.381634435,1
14149,1.059753402,0.165058238,0.570152542,304.9735391,4.342973373,643.4903016,4.708150981,1
16493,0.904990013,0.168148405,0.567237721,0.0,0.74105553,150.2511947,5.986116334,1
13546,1.07533663,0.168542047,0.586461251,221.9009935,1.97292129,789.1812449,4.873774752,0
1394,1.034843175,0.173649254,0.540589962,839.6594205,4.707221568,965.9940594,4.388634578,0
148,1.036285848,0.173885616,0.540070467,1386.212598,3.548303091,2052.359768,7.480070825,1
8890,0.923298516,0.155635386,0.536591073,1067.373203,2.625831113,449.0391959,5.504381994,1
11451,0.956984792,0.163624153,0.555689295,567.5166223,2.158236969,1912.525333,6.579229366,0
11452,0.948539014,0.162156995,0.552452471,280.3349194,1.859091159,737.9308095,4.828351804,0
2132,0.922607909,0.174020025,0.557158671,58.8749977,2.30895707,205.3732109,4.950251561,0
8618,1.065446395,0.15711733,0.542582494,1250.404167,3.350550844,1608.738753,4.73754803,0
16738,1.042715344,0.169529922,0.59406105,1053.17501,1.542460212,1110.372103,7.860243475,1
9425,1.085832442,0.154919291,0.544160368,733.9671051,3.308940377,1846.151497,7.460709522,0
16823,1.006118233,0.169246498,0.590251931,36.11119418,1.698854215,157.2051193,5.390259378,1
11242,0.995121734,0.168620991,0.56693341,914.4059963,2.454728587,2640.045807,4.966988797,0
10092,1.010921955,0.173719928,0.567878775,241.278747,2.939057186,813.1486792,5.547861677,0
7104,1.039667829,0.177011147,0.570167417,76.28991158,2.001168444,253.2742973,5.594624793,0
5236,0.919331046,0.153397037,0.53208839,371.6648232,1.969534023,1301.798709,8.921319163,1
2521,1.037147884,0.17010318,0.536818986,1475.275376,3.991760354,859.028411,5.213791812,0
2401,1.031405338,0.171971232,0.54093579,567.3008543,3.512656652,355.6589442,6.228011183,1
4972,1.017152836,0.169030167,0.549760742,60.53045041,3.020191041,198.5617203,4.87726674,0
10882,0.944300445,0.162771962,0.552076762,870.893976,2.215461312,2357.345294,5.724200359,1
12486,1.035844845,0.167875155,0.571186957,1208.299715,1.549182935,1272.543259,6.944118728,0
16427,0.972758852,0.173224252,0.576862463,225.918107,3.059719793,774.6070351,4.896024913,0
9051,1.066556736,0.157005534,0.537753951,1294.904084,2.324451923,1228.274319,7.543153176,1
10428,0.92906665,0.158349189,0.542369675,859.201065,1.534540683,560.748938,8.317099496,1
2803,1.024493749,0.171258018,0.543054269,491.177235,3.100111471,870.6220996,8.966840309,1
14726,1.099777466,0.172989786,0.615061352,176.1464601,1.367175005,1015.553513,7.868262559,1
6782,1.033548182,0.163877976,0.547429908,404.6964665,2.693087698,938.5254649,5.714288412,0
16465,1.083349913,0.172384449,0.610604744,205.4208525,0.821574977,771.0398078,5.721091441,1
11650,1.004135734,0.168833219,0.568566749,888.0763399,1.882985129,1863.369532,8.391373707,1
4847,0.92183703,0.166942831,0.551225793,8.773449479,1.296049735,51.43638389,4.683568842,0
3091,1.030856678,0.167659808,0.538353781,1278.31973,3.846449006,1784.11548,5.760967795,0
12154,1.011083388,0.170654501,0.566822706,792.5508452,3.054712144,1742.144296,8.024964853,0
14193,1.086821236,0.172196647,0.610396992,427.2196905,1.813441206,1391.298524,5.132825573,1
10357,0.973010799,0.166732833,0.561450149,773.1659502,1.677443912,2746.306801,6.672613072,1
9792,0.986441232,0.170993658,0.565656899,772.9468502,3.372469829,2501.986882,4.272974229,1
11267,1.014681347,0.169711763,0.565677646,769.6524241,3.493409589,2370.067909,4.658047208,0
16948,1.085726549,0.153254537,0.562485208,1115.813055,3.279485058,471.6428222,7.541249244,0
2541,1.041055321,0.172122135,0.538025551,1150.929348,2.731001247,1805.34225,6.91372713,1
13097,1.044361841,0.164531022,0.563356585,994.3739451,2.096047198,1444.225871,9.250296672,1
14069,1.068068891,0.167443968,0.579437969,384.3754257,0.972207742,1001.283188,8.499670336,1
16298,0.95145736,0.166083665,0.574318033,393.4408163,2.095024704,1247.752777,5.398630301,0
15518,1.028292419,0.165775106,0.574082289,572.8908106,2.730036905,1622.174531,7.210617649,1
8186,0.963391183,0.170103547,0.561260072,934.3967591,2.63712485,2454.26189,5.353085101,0
12711,1.027707268,0.168660013,0.571672262,1316.177786,3.378804891,1075.752674,5.636034251,0
3883,1.002826722,0.173098646,0.555843171,50.60566662,2.718173517,238.8677188,4.621402142,0
2616,1.030290553,0.169319946,0.539121561,1155.22295,3.848480159,1284.223363,4.760215738,0
13480,1.051947934,0.166362286,0.571569809,777.9870635,3.050742615,641.5291862,6.965143927,0
11261,1.025659727,0.167018587,0.560709599,263.3481678,3.492424618,422.0370484,5.000814134,0
2729,0.908709457,0.161252273,0.542785592,208.153503,1.460952212,654.7591132,5.85362713,1
6760,0.940342346,0.167093526,0.554637926,284.0603668,1.592902969,1015.374357,6.263688348,1
2743,0.917636606,0.166377635,0.550166935,141.2251078,1.673822805,153.1196366,5.461018695,1
15970,0.918596238,0.159712326,0.554191308,571.2103245,2.581827244,1809.372831,6.06063604,0
1256,0.931913357,0.174659902,0.557329883,81.70717953,2.412284316,281.0294981,5.825878816,0
2997,0.975196998,0.173517673,0.557715845,71.4493707,2.443880024,202.5299443,4.997612595,0
9776,1.080393533,0.154845567,0.540937573,1125.446057,2.970144958,481.1334221,8.420654864,1
4222,1.060535297,0.159256186,0.528198315,1313.43999,3.734106151,2269.032219,6.133849285,1
12714,1.030084621,0.168598318,0.572435251,1252.17483,3.616105417,1111.083797,5.079216117,0
14036,1.066487469,0.166358415,0.57586527,334.4913214,9.285275736,1175.600699,4.993169443,0
16106,1.068636693,0.157400116,0.570037698,450.0837447,3.039161528,587.9566003,7.938298123,1
3148,0.970713197,0.173359967,0.556577693,227.6851865,3.016669995,791.9991882,4.519242966,0
8762,1.06564921,0.157101656,0.540035808,1328.258407,2.830878556,1261.157232,5.342425,1
7854,1.076437359,0.155133157,0.537590757,956.5240566,3.497813957,1445.21169,4.984664927,1
12758,1.039993648,0.167977795,0.57291281,1129.300661,1.255183206,1575.022206,6.630268393,1
10529,1.010347063,0.17337135,0.56772082,248.0757485,2.861050834,745.5459641,4.846192401,1
12699,0.968231307,0.163799018,0.558646493,116.4289721,2.112592041,422.4536363,4.640424776,0
14920,0.984994853,0.172612666,0.572386816,462.230459,2.873189992,955.4380461,7.313805084,0
13303,1.046904913,0.164326286,0.563586923,888.265689,1.347634442,1591.991124,8.489518509,1
11870,1.012630281,0.168868847,0.570018544,920.2337555,1.889087098,1381.77059,8.29220783,1
5903,1.028237388,0.165347604,0.55091588,443.353449,3.187145318,1560.496319,5.216940883,1
16251,1.073897088,0.155418878,0.545550707,1008.337845,3.653555825,2053.703385,4.796324718,0
4965,1.032825028,0.165126792,0.540296394,693.8017807,3.654748671,1206.876959,4.210282425,0
1591,1.048354874,0.173745063,0.538210589,760.3556217,3.574965126,799.6749819,4.721346106,0
13247,1.056659159,0.168068009,0.57830234,885.3545718,1.102888245,1854.139211,9.224805706,1
6252,1.048382029,0.176902614,0.570889101,238.1914587,3.175931181,715.6419811,5.028214546,0
5790,0.922435419,0.1510537,0.528816216,457.0032583,1.744432346,162.4919481,8.511588349,1
4829,0.964160253,0.172338032,0.560343137,8.856061856,0.818809221,50.58062042,6.275642194,1
3127,1.005864967,0.172916927,0.551539489,52.21691442,1.644986213,186.0626063,7.468499889,1
7277,1.036461753,0.163213772,0.545756359,432.6017771,2.59548773,579.0354836,5.780930767,0
642,1.033822282,0.173835802,0.540569508,1240.570927,3.393750042,1529.347946,7.741249316,1
5300,1.018351482,0.173062371,0.561435327,339.6508704,2.726442598,879.4963544,4.34037105,0
7717,0.952741586,0.166706273,0.556890188,1147.249293,2.720233897,3636.695893,8.366250385,1
2859,1.017149557,0.171297025,0.54693358,312.5329663,3.394430581,379.3253068,5.828975519,0
14209,1.056335525,0.166161383,0.589073962,447.6306122,2.683882367,630.5912601,5.467692637,0
16895,1.040052383,0.162224473,0.555613935,1048.797364,3.734784201,1805.229599,5.590221198,0
8835,1.027741573,0.167344473,0.555055487,604.9265805,2.849456722,1924.524168,5.60226231,1
10488,0.99818453,0.172625671,0.566708556,504.3542886,2.728038891,1574.007267,4.691601112,1
2426,0.955174598,0.173512373,0.555670784,148.1719948,2.850353866,576.182514,5.426823178,0
8743,1.039510195,0.162868749,0.549453102,901.6641785,2.94326549,282.930807,7.164686048,1
1215,1.038615057,0.170123394,0.536203095,1630.349681,4.117685009,1454.013045,4.683453018,0
6407,1.064472641,0.157618805,0.533208193,1222.893325,3.034733689,769.7060225,4.231081168,1
17322,1.077292595,0.176789973,0.572712042,284.6856092,1.385598421,1060.764031,6.133281722,1
13239,1.072362768,0.168454,0.585658215,178.710683,1.707663245,636.6559695,5.656289625,1
644,1.039485695,0.173854975,0.539561008,1247.926745,3.57144566,1687.020698,6.760241485,1
5513,0.990827483,0.174499416,0.563556511,20.43748582,2.373654989,92.66993502,4.922603312,0
12592,1.037615048,0.167840371,0.571651247,1165.184148,1.417072204,1255.428589,7.128786015,1
17087,1.043687751,0.162788703,0.577552498,787.0713151,3.560833942,834.2679121,6.959743684,0
12768,1.03292012,0.168536716,0.573539368,1088.077136,3.217401221,1402.726574,7.653760921,1
10926,0.946848968,0.16232061,0.552279443,494.8040747,1.550935459,1397.801277,7.82840887,1
10062,1.071575256,0.156215512,0.542997056,1086.203401,3.041104681,1121.809798,7.820639892,1
2607,1.024297065,0.171890297,0.543462515,328.1719499,2.945912238,944.5506525,8.871014104,1
5056,1.016506714,0.171887642,0.558765036,234.5216778,2.060936841,558.9709366,6.590769413,1
5812,0.986451606,0.174033384,0.564195661,26.7104818,1.019242795,52.5199103,4.261886355,1
9129,1.03248981,0.165260632,0.554219875,686.5271003,3.252196885,1219.251195,5.764128947,0
13760,1.062982053,0.168305465,0.58289475,420.1446223,2.074237282,1451.186785,5.462462648,0
13545,1.058670347,0.161259977,0.557622038,665.8537028,3.525637481,1446.725499,8.887204646,0
10349,0.946214188,0.162471189,0.552327141,601.0559558,1.598965668,1742.066455,7.626992157,1
6278,0.964064744,0.171211536,0.56157312,668.503402,1.501985416,2354.757157,8.946397985,1
9339,0.964500932,0.168566115,0.560879709,1185.271252,3.566283787,3604.935731,5.307839017,0
10296,0.963274163,0.166573388,0.559094707,1045.746237,2.879219084,3752.504441,4.765516313,0
2545,1.041148863,0.172178359,0.538073445,1121.05088,2.74807861,1735.769699,6.80546231,1
6202,1.017099816,0.176447239,0.569067983,158.2192646,1.95595182,412.1873056,5.108426619,0
12762,1.026307675,0.168134516,0.573293187,519.0606189,1.961408974,1855.574499,6.588819339,1
145,1.043998488,0.173927972,0.538878491,1406.229916,3.681597792,2325.871903,4.759662201,1
971,1.047634418,0.173953389,0.538375884,1325.222932,3.506141162,2171.945562,8.230205121,1
10315,1.084915165,0.154895742,0.54359603,866.6765797,3.591999129,1301.471533,4.76741067,0
9289,1.075959803,0.155112987,0.539208675,1016.604922,3.460212643,1004.025101,5.832107012,1
16748,1.074820798,0.171532615,0.606209051,664.4104488,1.018125341,1740.689606,7.835678951,1
2414,1.031273611,0.171851394,0.54086393,622.5425148,3.909380755,530.9415751,4.091551841,0
17385,0.920880941,0.16843704,0.541172166,13.14523859,2.579660697,68.9467301,3.759513801,0
15674,0.919691321,0.162418213,0.560110494,532.1541056,2.563580776,1913.113465,7.016568453,0
12830,1.021776314,0.168887941,0.5702176,1298.79461,3.244476258,806.7005977,4.701313162,0
9227,1.042314013,0.161876147,0.545786119,705.463454,3.306043561,803.8531066,4.212271001,0
14092,1.06735238,0.166437419,0.576339825,325.5057385,6.546779893,1117.233062,8.590918555,1
15287,1.038418424,0.169034448,0.55998668,494.7200864,3.491998488,39.45293554,6.195825168,1
13246,1.050621579,0.167916816,0.579824278,250.9275995,1.636422605,949.1005803,6.916354689,1
11686,1.009897258,0.16833058,0.569722537,681.2050581,1.381852194,2303.60037,7.335112883,1
3258,1.030988031,0.169225831,0.538781877,1220.325873,3.697389584,1131.791474,7.005351458,1
13397,1.05827857,0.168321572,0.579945774,993.1198538,3.124384887,2819.658474,5.797198098,0
10626,0.94634063,0.162420435,0.55228942,554.863238,1.395092469,1649.996746,7.119152781,1
15568,1.004626671,0.175081426,0.588756069,228.5749686,1.813207785,32.38367287,4.736911979,1
8301,1.050717002,0.177682281,0.572142388,84.50751435,1.239283242,296.1551552,6.086025278,0
14510,1.088024338,0.171807193,0.609626309,152.3890128,1.643835801,273.6574318,8.188794289,0
15195,0.955743065,0.166557725,0.575793009,477.3193413,1.70332811,1654.555689,7.241669148,1
4691,1.013022308,0.175349056,0.564819485,256.0345363,2.496875197,822.6028372,7.181235806,1
16435,1.014553553,0.172042764,0.587873453,594.8585342,1.963262612,1804.659985,8.428082596,1
878,0.988413656,0.174421689,0.549691469,424.0506425,2.634765753,261.1976642,6.139305795,1
4687,1.012014046,0.175432536,0.564949236,184.6791034,2.402130437,675.1559954,7.719339524,1
1521,0.975783241,0.173758313,0.553369556,371.7240299,3.065720885,1035.716149,6.885224695,0
847,0.985871612,0.174614829,0.550089015,422.8401692,2.983755816,540.5353594,5.32979333,0
10501,1.071210277,0.156489881,0.544053204,904.1788499,3.087879289,1472.341891,7.64436823,1
5971,1.066698446,0.157602913,0.529374514,1224.939747,2.930706099,1196.285666,5.20924975,1
9374,1.041888931,0.1626836,0.551932003,380.888523,2.890777695,1187.655297,5.160794105,0
12169,1.021240959,0.168931658,0.570312121,1293.275064,3.068815078,689.3908404,4.672564339,0
16666,1.054810876,0.15842842,0.565911665,1029.100554,3.583828813,577.9077705,3.823400045,1
14427,1.057429557,0.165887729,0.588660943,373.7639766,2.471486121,372.402675,5.088011354,1
13424,1.045328371,0.167642636,0.573439046,985.7167954,1.751537505,1002.498618,6.386963969,1
1026,0.990265181,0.174746405,0.549092316,637.4282794,3.513633496,1211.164615,5.576920199,1
10492,1.015375848,0.17420046,0.568315358,132.3288827,2.503880593,465.1310473,6.319256902,0
509,0.982418928,0.175184058,0.550619583,527.2631438,3.280922235,1427.7724,5.637575792,1
6334,1.007118083,0.175671747,0.567980483,316.806105,2.739811491,931.0543126,4.568516709,0
7634,1.063867495,0.157498814,0.538224734,1261.281841,2.344124749,910.373761,8.27421712,1
9889,1.020080534,0.173558547,0.567890372,273.171995,3.013362917,725.0857974,5.44125777,0
6571,0.922051601,0.152218645,0.530668744,559.3442695,1.995019344,398.5880495,8.10481978,1
12420,1.025420077,0.168761314,0.571455476,1253.176691,3.384667963,809.5361528,5.222310742,0
3195,0.964948416,0.173393999,0.555638648,151.0484329,3.208038139,277.3020794,4.684824847,0
8492,0.980285621,0.172208739,0.56431271,625.3278091,2.346405261,1437.344347,7.49007832,1
5587,1.019689664,0.172971058,0.56165263,395.6363602,2.343291707,1137.532044,6.329286874,1
5803,1.034563278,0.163603839,0.547409356,456.2529932,2.701879159,958.0060053,5.401984252,0
10000,1.036294864,0.164128318,0.553660246,414.6087269,2.440011273,800.2706075,6.300283929,1
15746,1.051053577,0.168481847,0.557471755,1069.008502,3.542935216,909.9467826,6.735797711,1
4401,0.923644359,0.164884856,0.549556482,186.6407749,2.663291629,645.6875187,5.578935637,0
1271,0.984595462,0.173821856,0.551470722,447.8605041,2.947876916,970.873336,5.48461005,0
12665,1.025128109,0.167326045,0.56536639,966.0744492,2.890055024,1921.140783,7.971243915,1
3486,1.000006454,0.173274447,0.553879507,43.03407089,1.878759571,153.1731378,6.872815959,1
7803,1.064923755,0.157318718,0.537679786,1302.67715,2.074904404,1097.464412,6.645110972,1
16468,1.013519277,0.170617477,0.565861973,326.6507906,2.999868899,226.8962289,4.008655901,0
12416,1.025458978,0.168588431,0.57250951,877.9354553,3.114001308,1504.629897,4.492919166,0
2825,0.949454813,0.172312412,0.55662313,30.1521398,1.205389839,161.663794,6.247146381,1
11106,0.950573539,0.162138792,0.552903583,39.97106387,1.227177267,227.1352445,6.866693929,1
2202,1.014739205,0.173594412,0.544773182,645.1511754,2.815338752,307.9054342,6.371877646,1
11787,0.977422524,0.166240623,0.562229872,499.3756738,1.700231695,1782.561627,7.20123812,1
6192,0.922364211,0.150748161,0.528291097,166.106787,1.749936951,578.4288285,6.384892034,1
7816,1.065286249,0.157213699,0.538641185,1319.402533,2.535936272,1057.047894,8.464355732,1
14750,1.099429632,0.172823886,0.61455039,140.2823085,1.140307443,591.9508395,6.321467559,1
5097,1.018901645,0.171797051,0.559368725,357.8709776,2.795818259,713.4642661,4.701088635,0
855,1.050267418,0.173348617,0.537230954,1508.441218,3.620363905,2377.731502,9.439645119,1
16308,1.06523529,0.156115119,0.557026287,1277.569459,2.382518324,1212.906476,7.959400953,1
4607,1.050549498,0.160902558,0.533193004,991.9997101,3.456254872,1375.714763,4.429670595,0
2111,0.985416641,0.173846316,0.551218601,434.7966762,2.953414914,825.0698685,5.511670804,0
3011,0.909856635,0.165334129,0.548316493,274.4788086,1.743858492,572.6976035,4.867183974,0
3845,1.005366899,0.17272846,0.554064345,139.7178844,2.938279144,548.1914976,5.176656135,0
11138,1.015891835,0.168389898,0.570893396,685.2015063,1.160087365,2231.896798,7.253136423,1
7876,1.056203771,0.158985095,0.543263839,1111.116241,3.002580496,1105.463401,6.313257584,0
7347,0.925756198,0.162669909,0.547950483,594.1395269,2.559517229,2077.606741,7.541206606,1
692,1.049861036,0.173278403,0.537219,1513.644797,3.48922351,2426.216493,8.507981647,1
7390,1.059432947,0.158355489,0.536976347,1123.31594,3.095255093,734.0501646,4.719434733,0
6450,1.020906982,0.174915605,0.565188691,483.0920079,2.123749792,882.6602976,7.479861955,1
7824,0.954507526,0.168404398,0.558661633,933.4336307,3.025036249,3217.07473,4.963435286,0
12199,1.027107286,0.168403777,0.57004889,1405.853563,2.813022792,1677.806087,4.860054083,0
4244,1.033615502,0.164473237,0.541697613,434.1975857,2.702961427,795.0271774,4.660335916,0
147,1.032361884,0.173894291,0.540766062,1386.767654,3.480100566,1955.364446,7.551185195,1
2494,1.044324579,0.173641054,0.538816764,672.0423475,3.259675008,708.3336811,5.722454731,0
9712,1.031207122,0.172537449,0.565054281,334.1736313,2.920563202,692.205823,5.234841025,0
13636,1.067625036,0.168317749,0.584379334,164.7815921,1.624047756,643.920753,5.634946433,0
14539,1.097727082,0.173070845,0.615009109,287.1864101,3.41743266,986.2740026,4.805622547,0
13063,1.074168573,0.168508226,0.586141253,197.8037869,1.835921036,736.5303289,5.309468023,1
11761,0.944753838,0.161581333,0.550820499,321.5945811,6.978370263,650.8884489,4.101595934,0
9037,1.042869491,0.175459726,0.569112624,300.9992336,2.252345656,427.4491998,4.787755883,0
12710,1.021720895,0.167644443,0.572537952,211.989167,0.872065624,773.1788275,7.24915605,1
13624,1.053969411,0.167959356,0.580740506,194.3841521,1.166005786,695.7196516,8.689238521,1
11766,1.016697318,0.170816557,0.565977376,599.1442526,3.025472195,2051.020119,6.473370264,1
460,0.95363182,0.177894434,0.557993455,364.7197953,3.636513373,1318.312319,4.605403685,0
4344,0.919605759,0.153093713,0.531644072,313.1914562,1.894191314,1110.254963,9.905998016,1
418,0.95926874,0.177069901,0.556099036,401.6751615,3.387262392,1353.228581,4.700442398,1
7780,0.922848715,0.153353984,0.532745665,939.8034093,2.823503204,31.15662861,5.315894362,1
4028,0.903581835,0.167379421,0.550290344,137.8424462,0.951035219,425.3576536,8.505243357,1
8632,0.923831319,0.157181396,0.539225353,1172.342529,2.05957074,488.2978914,7.981661752,1
14091,1.096166031,0.168953711,0.59156271,224.417874,0.915581099,922.3599488,7.085227059,1
329,1.047451033,0.173856275,0.538413898,922.5951362,3.103171938,1587.31456,6.705366657,1
15345,1.010936231,0.175462744,0.586855417,64.4704195,2.189345995,241.4301467,5.168083747,0
2234,1.036621068,0.173181122,0.540343112,358.6105923,7.45032902,347.4666724,3.949321389,0
10476,1.020402295,0.174601741,0.568703398,14.94683389,2.397750961,72.28443091,4.50806136,0
331,1.051285676,0.173930841,0.537865586,935.0531223,2.775482199,1505.931118,7.807718187,1
10262,1.071765943,0.15592434,0.541691996,1295.331886,3.040378782,1067.416495,6.645344952,1
6054,1.073865953,0.1571949,0.524044573,1233.033484,3.402158382,2328.331833,7.910355127,1
