FID_,average_max_rainfall,average_2hr_rainfall,average_72hr_rainfall,distance to coast,EV,TWI,DTW,label
8344,0.968903439,0.171100208,0.562605163,781.9234751,2.515099627,1961.016052,7.680108872,1
5619,1.008614837,0.174535885,0.562127788,65.81716506,2.984951496,172.23664,5.675648435,0
1401,1.019092294,0.17324249,0.544547414,282.1401054,2.969722039,957.7351359,5.86359951,1
13690,1.051231736,0.168326086,0.57904257,769.3869887,2.95737727,2741.358447,5.904166661,0
14915,1.008731505,0.171001644,0.588947751,920.546413,3.382513324,679.7383226,5.153121141,0
2955,1.022604833,0.170643673,0.543884692,547.2219168,3.126207985,581.2957382,9.75022391,1
17194,1.046991311,0.169038597,0.564552014,899.1565211,1.71941753,1798.63963,7.667876271,1
8489,1.051251355,0.177560172,0.572008802,155.174267,2.773976009,230.896522,4.294984786,0
9511,0.980739911,0.170430846,0.564758588,910.6296137,3.197138689,2566.251375,6.121185082,1
13530,1.065476925,0.159545457,0.554077453,753.1443301,3.989304178,1845.209429,4.867965006,0
9964,0.970577346,0.167513469,0.561401806,1031.408494,2.422616666,3643.524994,8.059622207,1
616,0.984777778,0.174905054,0.550197332,514.1100275,4.051970316,1032.398526,4.102100971,0
6239,1.013738222,0.175993787,0.568819284,350.6943513,2.832319196,1000.279414,5.017918907,0
758,0.929951947,0.178291513,0.561371414,116.5751784,2.458357309,342.9792102,4.512332168,0
3845,1.005366899,0.17272846,0.554064345,139.7178844,2.938279144,548.1914976,5.176656135,0
14943,0.940776379,0.16425464,0.568669669,57.19269807,2.076422413,247.4251598,5.440110328,0
3485,1.000986263,0.173221776,0.553559389,45.80207876,1.952455742,154.1649353,5.831954535,1
2649,0.973428882,0.173435534,0.557155926,131.3232797,2.70366333,430.2345947,4.984763498,0
6804,1.025759979,0.172040655,0.562005094,661.9377359,2.689508341,1082.277186,5.436058538,0
12448,1.008449838,0.166642367,0.569689069,158.2546875,2.149363892,545.5222818,4.535908336,0
2918,1.036332383,0.165139058,0.53642352,1204.669227,3.457542335,1319.350684,4.583218357,0
11900,1.032178396,0.16514435,0.559225927,513.9632832,2.942923467,708.0401658,7.801322535,1
1929,0.946637345,0.175621087,0.556840663,57.64136188,3.058554804,149.9837778,4.420370328,0
6062,0.920194698,0.158768374,0.540980064,602.9004457,2.528037312,2153.548613,7.560816346,0
1332,1.043497733,0.17366208,0.538972641,689.2016895,3.174572056,722.2257543,5.583124508,1
4334,0.916998314,0.15513523,0.534492999,436.3524184,2.117469835,935.7951172,4.353876638,0
6645,1.020662533,0.172939235,0.561867948,460.6799501,2.463387027,1299.982444,5.759043309,1
11494,1.056576547,0.159644699,0.550405409,86.22772219,2.378921946,356.9317856,4.203259239,0
987,1.045555588,0.173851565,0.538692336,1021.935333,3.643782439,1928.434075,5.201026863,1
13994,1.061502604,0.165575152,0.572196571,307.8138676,1.957240686,979.6910386,6.982555352,1
7306,1.034080006,0.174584839,0.566707548,541.8164192,2.644700945,497.5539538,5.410332346,0
12014,1.006192736,0.167575523,0.569074962,430.7014608,1.937470871,1577.550828,5.340001685,0
1853,1.041384091,0.172526407,0.538448857,940.8670745,3.080108084,1218.083447,8.419615178,0
7414,0.993187289,0.174642079,0.565219027,144.5559055,3.139807737,435.1370697,4.389918566,0
4738,1.040533385,0.163111039,0.537119889,787.3935926,3.410125888,1942.02978,4.558269263,0
6787,1.026741154,0.165966864,0.55151799,345.4452188,3.043214008,1226.867936,5.274399231,0
14600,1.090312171,0.172051693,0.6107178,210.7359644,3.501126193,310.9743547,4.144685754,0
11378,0.965139585,0.164577385,0.558258806,461.364072,2.743917693,1708.02479,5.053995946,0
2427,0.957221083,0.173512923,0.555595865,179.6505127,2.980539062,560.5649888,5.556766872,0
17278,1.025554039,0.171117306,0.569371214,54.69791276,1.101539044,60.69287309,4.852474123,1
8558,1.070287889,0.15623857,0.538887186,1215.397308,3.08691081,1679.225096,4.278500103,0
6508,0.961477965,0.170739475,0.560910857,680.4993426,1.501997954,2275.507657,7.013302098,1
6570,0.922106146,0.152044389,0.530392508,558.1338959,1.851892814,364.7692566,6.56724751,1
15930,0.934758187,0.17902491,0.580738592,73.74079075,3.015568476,321.7774022,5.194024688,0
9111,1.032738125,0.164906708,0.55343721,765.6948529,3.429254348,1445.611856,4.478978132,0
14289,1.05893434,0.16713628,0.592081337,411.0983926,2.30010298,961.1930689,7.433189604,0
7815,1.064820929,0.157292672,0.53898966,1300.671221,2.637039738,1031.653667,7.296301866,1
3346,0.903805879,0.165729694,0.548340902,96.39781601,1.191662669,439.2353266,5.337420992,0
6409,1.039229651,0.162546352,0.54654048,636.6678338,3.01254336,920.7394287,5.829793747,0
12471,1.035289736,0.168266881,0.575188662,636.980343,1.713887116,2178.929827,5.461797889,0
1850,1.041854048,0.172977113,0.538848794,717.0012164,2.850686528,475.8180081,8.469539802,0
7400,1.048439688,0.177008131,0.570994625,217.0902515,3.164859211,594.0339489,5.265614145,0
1565,1.031907827,0.173818859,0.540936873,1180.043004,4.693360621,1344.525151,4.314448401,0
14961,1.043854776,0.161141763,0.56945079,886.5294671,3.456650495,496.9984192,5.088798148,1
3434,1.025038385,0.168656603,0.542324266,852.0374291,3.277629415,342.4752544,4.745841637,1
14796,1.071551703,0.154871958,0.557145165,1134.638764,2.779889772,1817.22203,5.268148504,1
13648,1.073721426,0.168490556,0.586035598,181.4626445,1.751376076,651.8004247,4.379818269,1
6129,0.94306337,0.167703955,0.555701108,330.9977585,1.784308812,1225.875886,6.096057441,1
2719,0.908218495,0.161816932,0.543567767,191.8544669,1.287392885,686.382212,5.734333357,0
12405,1.014498866,0.168887498,0.570309859,955.3835126,1.635268984,1254.822383,6.862927407,1
12998,1.039774892,0.164283998,0.560819444,1036.948302,3.637579129,2037.838602,5.004752637,0
13747,1.047223907,0.166955251,0.571875254,883.5905368,1.977502131,79.03053311,6.013827066,1
3734,0.901433536,0.165381054,0.54773877,2.370269491,0.814028263,31.19419102,4.823666009,1
10164,1.023487256,0.172576105,0.566655531,274.5145875,3.382334412,1010.239695,4.656288515,0
13830,1.071583644,0.168499801,0.585228996,386.6603907,1.523275405,1417.33495,7.030615303,1
12472,1.019289885,0.168391643,0.566703843,1041.634803,3.011792058,2234.83988,7.591235254,1
11540,0.992155865,0.167716722,0.566196756,695.7692963,2.120451016,2522.997531,6.495317327,0
8738,0.934490025,0.163484426,0.550433546,964.6268752,2.860970096,2215.190912,7.044525298,0
10606,1.0516488,0.16038035,0.550028432,167.2298925,2.633454986,604.3368035,5.25811104,1
10076,1.037533437,0.163785798,0.553163132,426.0341978,2.57132246,936.0521077,5.16571512,1
3811,0.907889022,0.15990189,0.540686446,16.52827742,1.021179795,109.6886016,5.875982487,1
3889,0.911959413,0.157429112,0.537425793,64.89681848,2.130133557,311.0616814,5.704778732,1
3689,0.996481534,0.173326607,0.551917632,84.25134773,2.977955056,280.5617034,6.546442711,1
7983,1.02988201,0.171546128,0.563002564,685.85972,2.732793585,1713.455237,5.278855591,0
13307,1.061162168,0.159880063,0.553523731,990.5461326,3.255531506,1642.294381,7.502539019,1
15881,1.061601145,0.163691488,0.584293228,26.0147967,1.36416299,102.1757674,5.065811052,0
11358,0.974243714,0.166445504,0.561570913,636.999361,1.513646544,2344.558809,7.817978216,1
4098,0.966547136,0.172478173,0.560789226,10.78731222,0.639328399,52.10915515,6.799907849,1
10660,0.92401751,0.154668381,0.535240931,106.4797814,1.85803168,326.3925752,6.528685065,1
11465,0.983268279,0.166805563,0.5639052,529.8753457,2.545810807,1788.012106,3.777317324,0
11094,0.999643763,0.168721089,0.567765471,884.8011587,2.49234677,2275.955961,4.785655966,0
6614,0.922403957,0.152669726,0.531502789,744.2784205,2.134829303,345.3349979,8.081011385,1
9267,0.933323931,0.164343657,0.550906576,589.1900656,2.523392304,2132.748052,5.24972973,1
3357,0.947908014,0.17209708,0.556551687,54.55497149,1.894629699,230.5513545,4.761329613,0
1771,0.906981261,0.183586927,0.569325489,202.9373735,2.564697362,741.4175867,5.803642478,0
9259,0.932925734,0.163620737,0.550203649,797.8724929,2.987827429,2480.287936,5.042486192,0
11369,0.989627814,0.166646012,0.565340775,318.4289644,2.68451537,1179.023712,4.587625735,0
10551,0.944940354,0.163071863,0.552434903,956.8802936,2.113655797,2331.858559,6.723196706,0
2741,1.011289446,0.171289849,0.55134665,231.3565423,3.26937937,330.3009924,5.037976911,0
657,0.928451195,0.182247745,0.566299905,182.164236,3.451869698,690.1287809,4.422248384,0
2729,0.908709457,0.161252273,0.542785592,208.153503,1.460952212,654.7591132,5.85362713,1
12907,1.047358252,0.168222207,0.578367081,587.0923689,2.930084761,2075.408752,4.93587248,0
6550,0.928445987,0.165174207,0.5506539,100.9087325,2.300110802,378.474429,6.19948904,0
12601,1.039601818,0.168066579,0.576595534,427.4279841,2.152291663,1490.842117,5.590194361,1
10507,1.032556933,0.173419045,0.566743758,115.3819875,2.655448072,164.4957363,5.186670933,0
13424,1.045328371,0.167642636,0.573439046,985.7167954,1.751537505,1002.498618,6.386963969,1
3439,0.90719345,0.161267757,0.542635208,13.55892056,1.234219024,105.0584906,7.438818965,1
10548,0.934684237,0.160392036,0.546836998,818.2710423,2.909933885,1513.139744,4.204943313,0
12542,1.020849455,0.168054785,0.566130279,992.8877704,3.055927785,2097.122806,7.695279096,1
9709,1.031645585,0.172651854,0.565138008,382.1208509,3.045091275,862.0406116,4.904126772,0
9302,0.934169547,0.159255484,0.54498488,429.7449693,2.853885028,1300.605005,5.153428439,0
14776,1.062039798,0.156984786,0.552700309,1240.618924,2.68476589,433.5202866,4.512659979,0
13379,1.042283341,0.164441618,0.56230178,1081.330506,2.319681828,1738.901166,7.418426636,1
4378,0.92071215,0.152060043,0.530154644,166.6479074,2.091658471,635.3903677,6.008749278,1
2411,1.031355595,0.172165866,0.541121647,477.6688161,4.398304921,148.1155174,3.939539384,0
3285,0.97644886,0.173551432,0.560069047,31.67377321,1.618955828,177.0518122,5.273250843,0
1623,1.037796745,0.172888937,0.539869451,459.5486625,2.768624254,380.6781347,7.43979083,1
12298,1.041396553,0.168390971,0.575519484,1107.839024,3.543817614,1921.642688,5.72479803,0
11293,0.971120577,0.165564278,0.560300327,488.9958404,2.294853854,1773.469171,5.276439341,0
1735,0.968077078,0.173940894,0.554112159,157.8176909,2.277068014,264.5320604,5.596114329,1
15000,0.963629878,0.173657566,0.575602079,246.0976654,3.004110405,820.057492,4.458064403,0
6937,0.921634513,0.153830056,0.533261455,704.9868091,2.440008321,964.044709,6.404980949,0
9026,1.030492179,0.16582625,0.553714424,823.293953,2.896668598,1363.175852,6.495027981,1
465,0.911631252,0.182575726,0.567817935,150.3450313,2.605425376,555.4207359,5.190962401,0
10476,1.020402295,0.174601741,0.568703398,14.94683389,2.397750961,72.28443091,4.50806136,0
6093,1.068994343,0.157525739,0.527105324,1253.81957,3.279822969,1711.46429,5.712181328,1
13561,1.041256085,0.167468989,0.571598325,1043.739294,2.37583295,723.6596502,4.724231588,0
13167,1.058986381,0.16808369,0.582069046,167.5402056,2.182458532,661.0578123,4.703309297,1
6560,0.999907651,0.174676046,0.567047904,374.2163715,2.977313576,776.9333139,4.745289382,0
12877,0.998155667,0.165719863,0.567133581,76.21830816,2.202103794,283.5937496,4.587601304,1
3540,1.021209419,0.171293379,0.544707815,333.122972,2.880801854,247.5345712,8.55138311,1
13173,1.057551784,0.167984866,0.58176079,58.67135437,1.471940041,216.3031448,7.59511409,1
8525,1.031588437,0.172731452,0.564922204,593.1700764,2.302285169,1561.244142,6.671044713,1
332,1.052244515,0.173964818,0.537746016,984.9203868,3.054360133,1524.70521,7.61299995,1
12665,1.025128109,0.167326045,0.56536639,966.0744492,2.890055024,1921.140783,7.971243915,1
6518,1.066014343,0.157368512,0.532985551,1166.10586,3.123774337,983.6246585,4.895814633,1
7370,1.038175504,0.162721277,0.546179972,561.2268901,2.688570728,700.0402425,3.805730018,0
11939,0.984348055,0.167328072,0.564432967,669.9441717,1.863619804,2263.167001,6.840495777,1
1246,1.042053738,0.172297684,0.53792934,1149.367128,3.923462289,1680.613356,5.562169145,0
16067,0.992640897,0.171925752,0.587503939,726.2563309,2.501598482,2114.201175,5.53605681,0
6635,1.038057979,0.175884264,0.56862197,366.8034766,1.681730791,219.7087639,4.935123234,0
13352,1.057917002,0.167995978,0.578381819,827.0472364,1.11023495,1712.121354,8.326725787,1
3227,0.96308908,0.17290597,0.558336418,36.32789405,1.24956901,107.9260779,5.40037759,1
13717,1.069631257,0.168330825,0.585001486,73.46940874,1.422892802,251.7182593,4.557554765,0
6200,1.044978224,0.178048905,0.572039851,51.70338362,2.216676175,149.0612993,4.970307841,0
4535,1.023692468,0.167867432,0.54458406,476.3182423,3.02883263,180.1533302,6.95491492,1
11908,1.018681874,0.169060752,0.569745768,1233.945454,2.654504803,616.2116198,5.10672848,0
4233,1.041112929,0.162625436,0.539333742,515.617021,3.262930359,728.7770307,4.641471311,0
9789,1.050718121,0.160554058,0.549506394,390.7453626,2.742738963,1330.279493,4.543090948,0
1991,1.035111245,0.170931888,0.538632103,1116.340242,3.223537425,980.934272,6.134935433,0
1901,1.005540039,0.173848451,0.546484225,752.500215,3.0633396,1015.980069,4.326918915,0
15317,0.953217779,0.170978039,0.579674791,611.0188996,2.451231726,2217.297017,5.475323216,0
4994,0.9647321,0.172326442,0.560528013,14.14842033,0.859957712,118.8393536,5.449938239,1
13265,1.048297489,0.164003286,0.563071259,835.3662026,2.979730208,1695.809787,6.629244954,0
8313,1.067524756,0.156882603,0.53665439,1199.072706,2.509897312,1500.622519,7.259319578,1
3411,1.013552462,0.171662742,0.549092985,199.511874,2.957771673,588.2173686,5.834233312,0
10039,1.031865961,0.166247616,0.556048037,586.0028623,2.974837509,573.3859737,4.741307036,0
12731,1.040245495,0.1682311,0.576464462,607.2650883,1.63887015,2069.768264,6.044305692,1
873,0.930348653,0.17895037,0.562112822,163.1606853,2.758253846,458.583106,5.145514794,0
1994,1.00202559,0.173331117,0.549218698,44.76530629,2.301693255,95.10546028,4.479593518,0
14169,1.061441178,0.167193131,0.592784661,278.963504,2.0,800.0487699,16.75229049,0
16354,1.054243758,0.17056537,0.59931582,969.2128928,1.566825205,2086.503869,5.968705627,0
17491,1.082186171,0.161988866,0.564690833,502.5800944,2.612896903,1765.376984,4.39395167,1
12598,1.033964467,0.168048882,0.575191859,427.4940144,1.439401855,1443.235454,5.367628286,1
8068,0.926116486,0.156174226,0.538134617,790.5119073,2.301963699,137.6105643,7.851788225,0
640,1.030645868,0.173858733,0.541123158,1268.098963,3.732334843,1573.829088,5.349243202,1
2858,1.016300457,0.17101475,0.547625595,395.0078564,3.147090528,840.4072478,7.730420644,0
12493,1.04438854,0.16303072,0.558309189,994.846331,4.167075929,1497.487841,6.307205127,0
8888,0.923396487,0.156062185,0.53730483,1097.746389,2.71125934,411.8464633,5.689563463,0
13706,1.063566044,0.168433344,0.582362183,798.687293,2.781444593,2834.122694,5.4282773,0
3825,0.968850836,0.173226955,0.558621856,63.64148928,1.648169276,222.911814,5.961148966,1
13710,1.071333595,0.168400883,0.58542832,91.14244021,1.037433828,388.8875301,5.378764643,1
12929,1.021445438,0.168917478,0.57028538,1296.289707,3.116592687,726.4692472,5.143200415,0
1387,1.036221909,0.173488081,0.540438775,569.4518165,3.816380229,659.7519871,4.396808879,0
15348,1.009455787,0.175569944,0.587098737,66.46624809,2.088555732,233.7762611,5.309780878,1
14274,1.093241693,0.172759051,0.613242135,386.9239917,2.511071543,1423.215623,5.149714933,0
10829,0.957214901,0.164543788,0.55631693,781.3745106,2.411220838,2651.337727,5.560126452,0
8398,1.030019036,0.164842985,0.550077528,457.0679979,3.17748999,1616.532008,4.688253269,0
8437,1.027513181,0.170686882,0.560633266,751.3603902,2.536811076,1897.417374,5.376333724,1
10555,1.037759756,0.163737766,0.553239887,373.8936637,2.60715815,872.0371507,5.531957657,1
5853,1.047775597,0.178023725,0.572138484,122.631429,1.665041125,451.0670623,5.511166637,0
605,0.929491291,0.178791258,0.56199576,120.4599906,2.839583744,360.1865603,4.531089918,0
10357,0.973010799,0.166732833,0.561450149,773.1659502,1.677443912,2746.306801,6.672613072,1
12674,1.014536958,0.166715851,0.571121298,9.867506102,1.657824659,45.29630648,4.332918681,0
1958,1.037211208,0.172884047,0.540021797,450.0688148,2.710673602,305.4934442,7.715185084,1
13923,1.109661728,0.169539406,0.596704709,9.789226517,4.750947771,164.4980732,3.568996642,0
12095,1.075024952,0.15660808,0.546345034,428.9799239,2.424008341,1470.255564,7.230328993,1
11589,0.986006399,0.168865328,0.565405189,1072.379069,2.515186031,3017.982857,5.635586342,1
11070,0.936251707,0.1595457,0.545911092,213.5564433,1.351047162,729.4765045,7.634013006,1
15956,0.920466749,0.157735861,0.550560239,371.7210748,2.595589937,1330.556019,5.38798641,0
12055,0.948184667,0.162055259,0.552236627,238.5548516,4.067649605,654.6151889,4.121374612,0
579,0.965728331,0.175497755,0.553797755,57.50910391,1.723309457,119.0830674,6.449481023,0
15647,0.918299828,0.165491276,0.565861679,255.981303,2.620757403,867.4966126,4.940535047,0
864,0.979873445,0.174759853,0.551275747,298.6861094,2.884418828,423.9714113,5.238707173,0
7537,0.92241458,0.150686457,0.528199269,179.9561608,1.76923426,495.8225985,8.275198625,1
10254,0.975083032,0.170430034,0.563726141,890.1847399,3.189755331,2564.813622,4.306159284,1
157,0.982105483,0.175213024,0.550678797,527.4237945,3.18350072,1459.498164,5.184914837,1
1913,1.044430422,0.17239818,0.537221776,1477.361859,3.604038095,2591.135958,7.77147679,1
13861,1.036140153,0.167466488,0.576247572,129.3285959,1.506610642,537.9676189,6.482438317,1
8303,1.073271078,0.155890668,0.535574956,988.900228,3.117043971,2274.751934,5.649803632,0
16701,1.04377743,0.161920761,0.574974047,303.8153432,3.845003924,141.8894728,4.262001933,1
14187,1.07683044,0.17009034,0.603042513,186.7788884,1.994850551,626.763508,4.73625324,0
4549,1.011747261,0.170686009,0.554628877,55.18561122,2.626194143,188.0823628,6.5798317,1
12772,1.03233824,0.168408662,0.574217616,782.7402762,3.296910122,1938.295292,5.498628938,0
7155,0.961776969,0.171456509,0.560907452,351.3660408,2.258645983,1283.12519,6.300105175,0
8294,0.93972426,0.164120741,0.552057608,1084.059732,2.70105008,2600.597589,8.450287983,1
15746,1.051053577,0.168481847,0.557471755,1069.008502,3.542935216,909.9467826,6.735797711,1
4822,1.012813,0.172027429,0.557755268,46.04666969,2.455519858,82.28857687,5.45666634,0
1625,1.034845779,0.173049786,0.540729614,290.2543352,3.176744223,133.3059342,8.741230593,0
13220,1.044324074,0.167591869,0.578353537,18.05166154,1.649822272,107.9813141,5.856570882,0
3816,0.906891567,0.160377372,0.541292682,58.80614157,1.287259848,274.7753058,5.874431026,1
3175,1.00203166,0.17315902,0.553106877,54.59348409,1.954376912,181.581528,6.482911404,0
109,1.013945159,0.173836697,0.544510577,944.3635848,3.132202979,843.498715,6.575277415,1
10720,0.97941185,0.167759395,0.563566795,878.9149893,2.192575197,2956.082165,6.260134811,0
1157,1.033981128,0.172553327,0.540652604,422.047547,3.677504487,87.96657333,5.332626651,0
3909,1.022761643,0.170122517,0.543698044,691.6062066,3.358038414,115.9553828,4.890525693,0
16980,1.073136065,0.15487374,0.563162318,1082.851658,3.093750842,1077.266417,7.671997633,1
14949,0.950150685,0.165507438,0.573068581,4.69e-10,1.553367273,33.20177397,5.012151141,1
3981,1.020503432,0.172011112,0.545074478,144.2079792,3.327105105,479.8461464,6.284589215,0
3230,0.975147411,0.173518479,0.559009918,121.9331377,1.894333955,374.9113162,6.413160517,0
2766,1.023520003,0.170360381,0.543314464,642.3042868,3.019372939,255.7786189,9.051257081,1
4648,1.012258919,0.171118665,0.555742354,68.48638736,2.640944244,190.1993732,5.798353855,1
8042,1.044435345,0.175921288,0.569835852,184.4021324,2.678285325,388.9083301,4.8155833,0
8752,1.029638073,0.168114835,0.557676432,897.8536954,3.038244857,1517.649376,7.02844216,1
12392,1.047551642,0.162609857,0.558079741,1061.279343,3.261555685,1798.692304,7.770874862,1
16670,1.053445432,0.158897247,0.567631476,759.56793,3.385976411,1210.376841,6.922631236,1
14577,1.077537332,0.172123562,0.608994675,20.30567298,0.717177025,108.2833814,5.902044068,1
11164,0.983961246,0.166102143,0.563724747,231.394393,1.011615601,899.8687823,8.311931454,1
6089,0.930366064,0.164712307,0.550652678,263.6072343,1.810710141,931.0900834,5.659727372,1
17201,0.928425217,0.18580573,0.552593193,45.08570603,2.666190013,260.2226736,5.396345621,0
89,0.940159193,0.178016073,0.560052947,84.04296914,2.387785879,309.9236249,7.726694803,0
830,0.954632667,0.176832286,0.556732597,290.6230587,3.46166148,1027.818166,5.304371193,0
8727,1.068938389,0.156645228,0.536222848,1139.750043,2.749379468,1710.749936,5.833994203,1
7552,0.974597064,0.171126552,0.563720033,766.695722,2.535867356,2112.669364,7.946541775,1
9181,0.922780809,0.150147137,0.527373323,293.1824969,2.178347224,111.3693334,5.816733107,1
7614,0.923579327,0.157260748,0.539296123,1117.339138,2.310001519,667.9759662,6.783789235,1
17292,0.925639602,0.175253684,0.553222516,29.39294425,1.266808441,113.4403014,6.348353008,1
15191,1.035111436,0.166185326,0.556778846,1483.44448,10.61964651,36.50665008,4.695177352,0
12827,1.005355691,0.166917721,0.568946207,251.9512415,2.115863538,965.3493085,4.639828985,0
12449,1.019309973,0.167368825,0.572083809,70.02678097,1.422035044,339.5896102,5.395723005,0
6641,0.922440354,0.15067159,0.528180689,184.0073041,1.927493169,406.901029,6.581199943,1
3349,0.969056545,0.173319325,0.557407275,102.6845399,2.048033265,343.4444816,8.011203607,0
11265,1.015004757,0.169803409,0.565613204,723.6102361,3.281303421,2294.721867,7.252643097,0
16994,1.078495036,0.154499224,0.564187816,837.645562,3.532921071,1367.021938,4.925354396,0
10428,0.92906665,0.158349189,0.542369675,859.201065,1.534540683,560.748938,8.317099496,1
12757,1.041467208,0.167890838,0.573075785,1086.458932,1.097621779,1426.747198,7.659937428,1
7984,1.030332975,0.171983111,0.563812337,611.2014033,2.565708211,1587.876865,5.442768376,1
11039,1.005447279,0.168795793,0.568803824,886.7326892,1.558535311,1830.758951,7.881650827,1
15515,1.027042346,0.16651765,0.574845502,483.8727161,2.769948202,1697.516191,6.738032779,1
9935,0.927328713,0.156845652,0.539518388,725.6152626,2.322599785,488.6300375,7.200920383,0
6960,1.064426385,0.157816343,0.531561829,1255.744987,2.59916912,796.9531098,5.524776052,0
11131,0.993198283,0.167121273,0.566312722,465.2674368,2.023358893,1714.279562,5.175701864,0
17367,1.091685951,0.177513029,0.574847609,357.9786537,1.804384214,1245.786921,5.229923648,1
3345,0.903689228,0.16598059,0.5486532,115.7162725,1.278351525,504.0253155,5.623835255,0
12387,1.044823142,0.168317028,0.577340872,760.3677283,1.962244768,2539.212187,5.534133806,1
10884,0.952654815,0.163754465,0.554716809,778.082044,1.66961961,2722.637783,6.73892536,1
968,1.04402483,0.173911675,0.538887336,1332.327874,3.462839518,2028.271192,8.054713417,1
2514,1.036325625,0.169988904,0.537031546,1435.373025,3.985057516,587.2056138,4.911059554,0
11962,0.985510531,0.167060406,0.564561345,563.3905341,1.957059621,1918.180479,6.268104606,1
115,0.89946101,0.183756637,0.569845879,56.20705609,2.076587835,246.5069506,5.882551651,1
13416,1.042000558,0.164548799,0.562545985,1083.831925,2.480336866,1676.758911,9.337424651,1
4382,0.916233594,0.162953786,0.546355945,0.863357879,1.115652987,23.49137821,3.942527296,1
9321,0.964466407,0.168997601,0.561226599,1095.137156,3.226858117,3320.546704,4.978376376,1
2722,1.021260251,0.169051868,0.545160738,555.4698596,3.461896397,98.20172183,4.348731038,0
3428,1.021819042,0.170228176,0.54426554,641.4618109,2.640489165,336.6553746,6.837211837,1
10262,1.071765943,0.15592434,0.541691996,1295.331886,3.040378782,1067.416495,6.645344952,1
8118,0.943896016,0.1654467,0.554006938,977.5772986,3.057736349,3009.364949,4.960511972,0
3306,0.90511031,0.162927279,0.544762821,0.0,0.671366944,20.27184523,3.848276544,1
6311,1.042226963,0.162223826,0.540042356,489.2673255,2.390435279,209.9323827,5.768864305,0
14414,1.086927411,0.172537446,0.611601853,355.3612135,1.233890551,1229.093596,4.808497281,1
13850,1.068412139,0.167691868,0.580287085,452.8855785,1.781776613,1091.171648,5.422214109,1
16576,1.026586665,0.169955479,0.56212289,954.6360557,3.160385313,511.7897597,6.768922859,1
16663,1.040705606,0.174658424,0.589658475,303.0169868,2.781832481,739.2514562,4.449208248,0
12984,0.981711877,0.165062136,0.562700647,119.4966235,1.889300575,371.3876728,5.255231964,0
9845,1.069218881,0.15639854,0.540106617,1275.093625,3.140258925,1508.127357,4.990026103,1
15264,1.00564063,0.172974699,0.588309541,390.3618108,4.099259941,1173.637641,5.239871689,0
9129,1.03248981,0.165260632,0.554219875,686.5271003,3.252196885,1219.251195,5.764128947,0
9601,1.063554989,0.157565445,0.544869181,895.5940199,3.284004806,1520.710432,6.317592367,1
1057,1.017297781,0.173626435,0.544090548,730.8654263,3.45726492,362.6747161,5.770501387,0
17325,1.073496311,0.176575307,0.572170627,340.5574623,1.368926165,1265.442592,8.002912916,1
486,0.979061547,0.17537482,0.551285294,474.1702092,3.29159711,1485.838406,5.956356903,1
10591,0.989283072,0.170904233,0.566071849,776.9624539,3.044388107,2529.644325,5.841160187,0
15075,1.017639717,0.170072625,0.566088669,78.79117327,3.034947865,206.0430081,4.431536817,0
11433,0.941798263,0.161107282,0.549506462,379.220467,2.489682376,700.9759884,4.980154361,0
1008,0.915636427,0.185490188,0.571301475,284.3133759,3.300218067,965.9089083,4.197252228,0
1432,0.966984245,0.173695249,0.554672172,276.3265809,2.896092624,780.1884981,5.173747598,0
17267,1.056631162,0.174211117,0.569302046,831.2797844,1.378180186,1612.736287,8.331901242,1
8461,1.036356858,0.16335983,0.548529756,635.4397817,3.145799401,996.6860167,4.622136937,0
11614,1.01533532,0.17083031,0.56622246,680.5871569,2.742813684,2237.795821,6.325308446,0
16248,1.072650669,0.155487986,0.546460596,1009.799161,3.516652203,1943.704313,6.000795484,1
5365,0.913149918,0.158510613,0.539222968,318.3629867,2.088532274,516.0542422,5.404202878,0
9938,0.937448593,0.160236677,0.547232101,460.1999505,2.430215825,1093.907254,5.609388647,0
2845,0.91730989,0.168378369,0.55215683,4.146889449,0.627777197,47.0041164,5.518306416,1
4589,0.918265117,0.153683585,0.532396751,52.01729431,1.375210373,256.718292,6.239334943,1
2747,0.916468359,0.168343046,0.552053515,9.87307366,0.811155892,150.7492341,5.559455611,1
11834,1.067315038,0.158049304,0.548827705,212.011374,2.706767724,871.9866524,5.374185309,0
6403,1.048949363,0.177128241,0.571164682,170.6985697,3.127351909,491.9524906,4.163776884,0
5560,0.922146081,0.150791269,0.528322092,171.1657112,2.082135307,597.2360907,7.432244337,1
4911,0.912437591,0.158446547,0.53902654,148.9276198,1.884179249,135.134403,4.745539318,0
12022,1.005588341,0.167178461,0.568977466,311.3469584,2.193316267,1073.421223,4.997280743,0
1384,1.036459685,0.173363635,0.540411656,426.2351492,3.833272151,111.8073323,5.188482095,0
6408,1.037199117,0.163053152,0.547460361,602.7504234,3.186637312,1145.208234,4.709889768,0
7655,1.029227963,0.169795163,0.560175879,836.1859418,2.843649924,1551.203376,8.140901502,1
471,1.029976815,0.173877801,0.541227144,1303.145927,3.647587227,1663.637167,5.575562275,1
8866,1.029709655,0.17285229,0.564419636,734.9548328,3.452023887,1310.043098,4.228663576,0
931,1.057466298,0.174077348,0.537026033,1369.578491,4.074615838,1792.499262,5.681066234,0
6008,0.979164394,0.173229999,0.563426937,92.59069415,1.056853032,326.9784092,5.046056209,1
920,1.0538779,0.173743885,0.53713652,1530.795401,4.609199979,2221.044381,4.847086971,0
